2458334.62679 17.729 0.016 3.96 435.0
2458334.67429 17.737 0.016 4.45 383.0
2458335.53817 17.744 0.020 5.12 519.0
2458335.59729 17.733 0.018 5.23 527.0
2458335.70580 17.749 0.024 6.77 443.0
2458336.48914 17.730 0.023 6.23 435.0
2458336.55196 17.723 0.014 3.76 318.0
2458336.61456 17.742 0.016 4.86 310.0
2458336.66375 17.741 0.015 4.13 310.0
2458338.47214 17.762 0.023 5.96 564.0
2458338.52265 17.718 0.023 6.60 441.0
2458338.57341 17.725 0.019 5.81 385.0
2458338.63208 17.710 0.019 5.53 370.0
2458338.74153 17.725 0.019 5.47 417.0
2458339.50433 17.729 0.015 3.58 409.0
2458339.56936 17.704 0.014 3.85 324.0
2458339.62842 17.711 0.014 4.04 311.0
2458339.74428 17.697 0.016 4.94 352.0
2458340.51029 17.779 0.017 4.25 392.0
2458340.61374 17.706 0.015 4.29 372.0
2458340.67038 17.715 0.015 4.30 353.0
2458341.49717 17.744 0.017 4.46 422.0
2458341.54380 17.686 0.014 3.96 374.0
2458341.60354 17.726 0.014 3.81 330.0
2458341.72130 17.710 0.015 4.20 308.0
2458342.49219 17.722 0.018 4.70 405.0
2458342.57106 17.705 0.018 5.48 383.0
2458342.62064 17.792 0.020 5.41 403.0
2458343.51005 17.738 0.019 5.04 427.0
2458344.47408 17.704 0.022 5.29 650.0
2458344.52189 17.721 0.018 4.73 455.0
2458344.58631 17.710 0.017 4.47 382.0
2458344.63661 17.709 0.019 5.22 416.0
2458344.73121 17.736 0.017 4.76 387.0
2458345.52181 17.712 0.020 5.28 462.0
2458345.57116 17.730 0.018 4.67 442.0
2458345.63519 17.705 0.016 4.60 332.0
2458345.72026 17.731 0.015 4.83 335.0
2458346.51813 17.733 0.016 4.21 342.0
2458346.58623 17.726 0.018 5.13 337.0
2458346.64576 17.726 0.016 4.66 292.0
2458347.47524 17.719 0.020 4.98 520.0
2458347.52377 17.716 0.015 4.15 333.0
2458347.58627 17.753 0.017 4.97 327.0
2458347.68853 17.731 0.015 4.54 338.0
2458348.47574 17.747 0.030 6.53 618.0
2458348.55073 17.753 0.023 5.60 475.0
2458348.61047 17.733 0.018 4.69 400.0
2458349.50017 17.789 0.030 7.12 501.0
2458349.56888 17.679 0.043 6.14 1816.0
2458349.61113 17.758 0.041 5.54 1767.0
2458353.49284 17.763 0.025 5.60 701.0
2458353.54671 17.760 0.021 4.69 606.0
2458353.59651 17.792 0.024 5.45 597.0
2458353.65558 17.732 0.025 5.72 650.0
2458355.50885 17.727 0.021 5.47 573.0
2458355.56048 17.743 0.018 4.38 534.0
2458355.65892 17.720 0.019 4.13 630.0
2458356.47732 17.765 0.025 5.34 781.0
2458356.53815 17.675 0.020 5.09 610.0
2458356.65821 17.707 0.017 4.35 620.0
2458356.70583 17.705 0.019 4.66 779.0
2458357.52181 17.721 0.021 4.94 551.0
2458357.65631 17.702 0.019 4.44 586.0
2458358.48542 17.682 0.020 5.00 502.0
2458358.53356 17.739 0.021 5.19 541.0
2458358.62727 17.717 0.019 4.69 535.0
2458358.68146 17.718 0.027 6.92 606.0
2458359.49885 17.740 0.019 5.27 406.0
2458359.54931 17.717 0.018 4.74 470.0
2458359.64786 17.723 0.021 5.47 542.0
2458359.69577 17.748 0.025 5.98 648.0
2458360.54484 17.743 0.024 6.35 453.0
2458360.59159 17.745 0.026 6.56 505.0
2458360.64330 17.711 0.023 5.31 599.0
2458361.47955 17.703 0.024 7.00 571.0
2458363.49124 17.708 0.024 6.79 432.0
2458363.55259 17.711 0.018 4.85 419.0
2458363.64934 17.743 0.018 5.60 328.0
2458364.48212 17.732 0.020 5.02 521.0
2458364.55244 17.719 0.015 4.09 400.0
2458364.59880 17.673 0.014 3.93 399.0
2458364.67392 17.726 0.015 4.28 344.0
2458366.51282 17.705 0.021 6.09 374.0
2458366.58394 17.689 0.018 5.36 395.0
2458367.48292 17.773 0.028 6.91 506.0
2458367.53674 17.681 0.017 4.87 386.0
2458367.64150 17.737 0.017 4.95 402.0
2458368.47637 17.702 0.021 4.21 872.0
2458368.54715 17.694 0.015 3.78 364.0
2458368.63837 17.731 0.016 4.94 427.0
2458369.47952 17.720 0.022 4.98 603.0
2458369.54045 17.755 0.017 4.26 399.0
2458369.62464 17.691 0.016 4.12 405.0
2458370.48845 17.712 0.018 4.52 489.0
2458370.60337 17.724 0.017 4.20 411.0
2458370.65166 17.732 0.018 4.91 459.0
2458371.49742 17.731 0.015 3.75 427.0
2458371.56995 17.709 0.015 4.09 370.0
2458371.65352 17.686 0.019 5.29 457.0
2458372.51558 17.708 0.020 5.39 413.0
2458372.61644 17.711 0.017 4.47 421.0
2458373.47927 17.654 0.028 6.44 746.0
2458373.53557 17.747 0.023 6.35 397.0
2458375.48163 17.718 0.024 5.72 583.0
2458375.55028 17.700 0.021 5.90 435.0
2458375.59911 17.713 0.020 5.76 384.0
2458376.51386 17.761 0.023 6.30 435.0
2458376.57912 17.746 0.021 5.47 460.0
2458376.62492 17.754 0.027 7.52 459.0
2458377.50247 17.717 0.036 6.09 1559.0
2458381.48562 17.743 0.037 5.64 1585.0
2458381.53158 17.763 0.027 5.20 958.0
2458382.48308 17.683 0.017 3.28 751.0
2458382.53208 17.717 0.018 3.79 673.0
2458382.58118 17.682 0.017 3.56 663.0
2458383.49921 17.639 0.021 5.22 656.0
2458383.54468 17.691 0.019 4.26 633.0
2458383.59222 17.709 0.023 5.45 717.0
2458384.48599 17.765 0.025 5.17 669.0
2458384.54623 17.688 0.020 4.09 642.0
2458384.59244 17.730 0.021 4.58 714.0
2458384.62199 17.731 0.021 4.72 755.0
2458385.51960 17.707 0.015 3.22 607.0
2458385.56643 17.700 0.015 3.34 595.0
2458385.61382 17.661 0.016 4.10 688.0
2458386.49886 17.713 0.019 4.28 632.0
2458387.49584 17.699 0.022 5.18 605.0
2458390.51024 17.682 0.022 5.78 497.0
2458392.50038 17.740 0.024 6.63 434.0
2458392.57117 17.721 0.020 5.56 483.0
2458393.48556 17.690 0.026 6.68 577.0
2458393.53302 17.697 0.023 6.49 412.0
2458393.57899 17.693 0.021 5.87 434.0
2458394.48565 17.696 0.029 7.43 565.0
2458394.55281 17.696 0.020 5.80 413.0
2458394.59844 17.716 0.019 5.12 400.0
2458394.60742 17.668 0.018 5.34 410.0
2458397.52708 17.700 0.021 6.34 514.0
2458398.50066 17.727 0.023 6.20 449.0
2458398.57222 17.702 0.021 6.80 522.0
2458399.51813 17.723 0.023 6.23 435.0
2458401.53317 17.691 0.020 5.36 490.0
2458401.57996 17.684 0.021 6.22 533.0
2458404.56518 17.693 0.028 7.07 646.0
2458409.54014 17.697 0.029 6.89 762.0
2458410.53050 17.768 0.025 5.57 685.0
2458411.53422 17.640 0.028 6.61 785.0
2458412.52157 17.728 0.029 6.68 704.0
2458413.52770 17.704 0.025 4.84 823.0
2458414.52587 17.763 0.031 6.30 788.0
2458415.49489 17.704 0.039 7.19 1146.0
2458415.53934 17.736 0.040 7.94 1033.0
2458418.49692 17.696 0.030 6.59 786.0
2458419.49536 17.673 0.025 4.85 987.0
2458423.51446 17.710 0.030 7.26 627.0
2458425.50278 17.772 0.032 6.31 924.0
2458521.87380 17.722 0.018 4.31 492.0
2458522.86668 17.711 0.017 4.91 448.0
2458523.87250 17.668 0.016 4.49 438.0
2458524.88802 17.707 0.025 4.95 1033.0
2458526.86175 17.669 0.019 5.82 425.0
2458529.85428 17.669 0.019 5.54 471.0
2458530.88249 17.678 0.016 4.13 467.0
2458532.85894 17.687 0.022 5.59 684.0
2458533.86260 17.696 0.015 3.39 721.0
2458534.85699 17.662 0.018 4.26 700.0
2458535.84494 17.717 0.023 5.65 662.0
2458535.88445 17.701 0.020 5.20 612.0
2458536.86367 17.740 0.019 4.51 603.0
2458537.86135 17.724 0.021 5.76 499.0
2458538.88122 17.674 0.017 4.84 507.0
2458539.86102 17.715 0.017 4.44 543.0
2458540.84206 17.711 0.024 4.59 1106.0
2458540.88229 17.665 0.024 4.88 1040.0
2458544.83784 17.714 0.014 3.82 370.0
2458544.87174 17.701 0.015 4.63 355.0
2458546.84753 17.674 0.015 4.54 390.0
2458546.88721 17.702 0.016 4.81 379.0
2458547.84004 17.720 0.017 4.98 388.0
2458547.89470 17.708 0.016 4.53 389.0
2458548.84328 17.682 0.014 3.68 453.0
2458548.88913 17.697 0.014 3.73 476.0
2458549.83556 17.704 0.016 5.00 379.0
2458549.87562 17.686 0.016 5.32 387.0
2458550.83884 17.722 0.015 4.14 369.0
2458550.88636 17.699 0.015 4.18 380.0
2458551.83647 17.701 0.023 7.72 383.0
2458551.88376 17.684 0.018 5.71 367.0
2458552.85613 17.754 0.022 6.55 372.0
2458552.89550 17.719 0.020 6.43 358.0
2458553.82513 17.717 0.021 6.40 397.0
2458553.87148 17.807 0.024 7.01 399.0
2458554.79533 17.671 0.021 6.79 416.0
2458554.83735 17.711 0.017 5.10 411.0
2458554.88529 17.674 0.016 5.34 365.0
2458555.79669 17.730 0.017 4.47 443.0
2458555.83660 17.692 0.016 4.79 392.0
2458555.89253 17.706 0.014 3.73 368.0
2458556.79513 17.690 0.016 4.80 385.0
2458556.84382 17.716 0.016 4.59 374.0
2458556.88395 17.721 0.016 4.98 377.0
2458557.79381 17.665 0.019 5.95 389.0
2458557.83962 17.722 0.016 4.66 376.0
2458557.89025 17.770 0.017 4.78 363.0
2458558.79148 17.698 0.018 5.40 417.0
2458558.83105 17.718 0.016 4.85 384.0
2458558.87874 17.678 0.015 4.90 349.0
2458559.77380 17.741 0.022 6.04 481.0
2458559.81322 17.717 0.016 4.65 395.0
2458559.86202 17.704 0.013 3.49 352.0
2458559.90204 17.739 0.016 4.74 389.0
2458560.79921 17.689 0.016 4.10 521.0
2458560.84702 17.711 0.014 3.70 380.0
2458560.88634 17.704 0.014 3.73 408.0
2458561.77902 17.706 0.019 5.04 598.0
2458561.82664 17.704 0.016 4.11 532.0
2458561.86890 17.695 0.017 4.48 455.0
2458562.76673 17.681 0.021 5.18 730.0
2458562.81289 17.667 0.022 5.63 670.0
2458562.86023 17.707 0.019 4.63 603.0
2458562.90055 17.715 0.021 5.28 565.0
2458563.79020 17.741 0.020 4.47 770.0
2458563.83836 17.671 0.017 4.19 673.0
2458563.87824 17.744 0.017 3.84 611.0
2458564.76054 17.722 0.021 4.92 718.0
2458564.81137 17.687 0.018 4.52 588.0
2458564.85313 17.712 0.016 3.90 569.0
2458564.90187 17.695 0.017 3.95 571.0
2458565.78266 17.721 0.019 4.42 678.0
2458565.84616 17.693 0.020 4.93 608.0
2458565.89060 17.667 0.017 4.23 555.0
2458566.77499 17.716 0.018 4.06 667.0
2458566.83163 17.713 0.017 3.84 602.0
2458566.87318 17.720 0.016 3.57 544.0
2458567.83412 17.688 0.017 3.99 624.0
2458567.87396 17.704 0.018 4.16 595.0
2458572.85876 17.751 0.015 4.44 358.0
2458573.88378 17.660 0.018 5.69 405.0
2458574.82998 17.663 0.019 6.33 357.0
2458574.87266 17.733 0.018 5.75 345.0
2458574.92413 17.641 0.020 4.60 897.0
2458575.76380 17.694 0.019 5.89 387.0
2458575.80301 17.657 0.020 6.45 368.0
2458575.84178 17.680 0.019 6.37 370.0
2458575.88919 17.665 0.016 4.61 383.0
2458576.75445 17.665 0.022 7.27 387.0
2458576.80537 17.729 0.022 6.90 391.0
2458576.85199 17.720 0.020 6.27 365.0
2458576.89148 17.707 0.020 6.66 351.0
2458577.71778 17.681 0.026 7.31 465.0
2458577.80794 17.773 0.024 6.63 437.0
2458577.85438 17.685 0.026 7.78 448.0
2458577.91443 17.757 0.025 6.39 508.0
2458578.74624 17.694 0.018 5.31 420.0
2458578.78534 17.704 0.016 4.74 390.0
2458578.82540 17.716 0.017 4.84 424.0
2458578.89103 17.752 0.018 5.28 386.0
2458579.71575 17.644 0.020 5.91 498.0
2458579.75230 17.694 0.017 4.82 442.0
2458579.79658 17.666 0.017 5.07 468.0
2458579.83564 17.757 0.020 5.30 509.0
2458579.88943 17.683 0.018 5.12 489.0
2458580.71379 17.723 0.019 5.52 457.0
2458580.75881 17.727 0.018 5.25 401.0
2458580.80395 17.705 0.017 4.88 395.0
2458580.84342 17.720 0.018 5.58 416.0
2458580.90776 17.742 0.016 4.01 423.0
2458581.77007 17.691 0.015 4.26 377.0
2458581.83386 17.724 0.014 3.81 376.0
2458581.89355 17.693 0.016 4.14 443.0
2458582.71653 17.647 0.016 5.24 370.0
2458582.75614 17.704 0.017 5.46 376.0
2458582.81804 17.718 0.017 5.06 391.0
2458582.87611 17.721 0.017 4.48 421.0
2458583.70669 17.749 0.021 5.84 447.0
2458583.73940 17.692 0.015 4.76 392.0
2458583.78665 17.721 0.016 5.06 379.0
2458583.84776 17.665 0.013 3.80 397.0
2458583.91343 17.699 0.016 4.19 485.0
2458584.73452 17.688 0.016 4.84 394.0
2458584.79303 17.701 0.014 4.05 355.0
2458584.84780 17.719 0.014 4.27 338.0
2458585.70036 17.676 0.017 4.99 423.0
2458585.74876 17.746 0.018 5.27 389.0
2458585.79668 17.701 0.014 3.97 380.0
2458585.84591 17.716 0.013 3.48 365.0
2458585.92178 17.699 0.017 4.00 584.0
2458586.71772 17.727 0.017 5.08 379.0
2458586.76596 17.727 0.015 4.25 355.0
2458586.82258 17.686 0.014 4.03 332.0
2458586.89280 17.735 0.015 4.05 344.0
2458587.69291 17.641 0.021 6.11 522.0
2458587.74130 17.691 0.017 5.08 407.0
2458587.78941 17.680 0.018 5.84 388.0
2458587.84020 17.721 0.018 5.15 402.0
2458588.69850 17.701 0.019 5.27 519.0
2458588.72976 17.695 0.016 4.42 453.0
2458588.78449 17.699 0.013 3.61 360.0
2458588.85255 17.701 0.012 3.35 345.0
2458588.91527 17.717 0.014 3.85 405.0
2458589.70479 17.667 0.018 4.11 634.0
2458589.75706 17.694 0.016 3.70 539.0
2458589.80536 17.695 0.018 4.72 478.0
2458589.87374 17.689 0.018 5.75 388.0
2458590.68770 17.682 0.019 4.51 716.0
2458590.72643 17.699 0.017 4.32 610.0
2458590.77543 17.733 0.015 3.56 537.0
2458590.84002 17.716 0.014 3.31 516.0
2458590.90364 17.687 0.015 3.95 435.0
2458591.71298 17.714 0.018 4.16 735.0
2458591.76959 17.679 0.017 4.25 630.0
2458591.82450 17.705 0.015 3.39 577.0
2458591.88747 17.717 0.018 3.38 795.0
2458592.80262 17.715 0.022 5.19 713.0
2458592.85125 17.699 0.019 4.46 700.0
2458592.88929 17.722 0.021 3.96 938.0
2458593.73162 17.702 0.029 5.27 1534.0
2458593.79790 17.770 0.025 5.01 1093.0
2458593.89403 17.797 0.025 4.33 1144.0
2458594.67814 17.746 0.023 4.58 991.0
2458594.71539 17.739 0.022 4.72 801.0
2458594.77549 17.690 0.018 4.45 653.0
2458594.82970 17.665 0.016 3.87 656.0
2458594.87868 17.691 0.019 4.19 753.0
2458595.68946 17.749 0.036 6.27 1290.0
2458595.72614 17.709 0.033 6.32 1079.0
2458595.81900 17.726 0.024 5.62 774.0
2458595.89884 17.676 0.023 5.32 846.0
2458595.93194 17.629 0.028 5.20 1481.0
2458599.70315 17.728 0.024 6.71 520.0
2458599.74338 17.738 0.021 6.07 462.0
2458599.78681 17.725 0.018 5.47 428.0
2458599.82918 17.697 0.016 4.66 425.0
2458599.89537 17.684 0.014 3.87 435.0
2458599.93295 17.678 0.020 4.57 796.0
2458600.68790 17.664 0.016 5.05 394.0
2458600.73098 17.663 0.015 4.37 412.0
2458600.79175 17.670 0.014 4.22 392.0
2458600.85792 17.671 0.014 3.62 474.0
2458600.90602 17.727 0.015 3.68 452.0
2458601.66801 17.742 0.016 4.55 401.0
2458601.71177 17.709 0.015 4.08 411.0
2458601.76746 17.667 0.014 4.03 440.0
2458601.84548 17.681 0.014 3.88 419.0
2458601.92149 17.700 0.014 3.57 489.0
2458602.68762 17.704 0.013 3.71 353.0
2458602.73051 17.697 0.014 3.99 345.0
2458602.78772 17.739 0.014 3.80 377.0
2458602.86827 17.703 0.016 4.28 403.0
2458602.91490 17.732 0.015 3.73 419.0
2458603.67013 17.718 0.016 4.45 390.0
2458603.71239 17.736 0.016 4.52 358.0
2458603.76850 17.685 0.013 3.82 334.0
2458603.83813 17.684 0.013 3.99 360.0
2458603.88908 17.687 0.015 4.05 428.0
2458603.93586 17.689 0.025 4.87 1063.0
2458604.74124 17.693 0.019 5.69 369.0
2458604.79247 17.671 0.018 5.65 358.0
2458604.85049 17.761 0.019 5.34 388.0
2458604.90996 17.691 0.020 5.95 421.0
2458605.66776 17.685 0.017 5.30 410.0
2458605.71759 17.719 0.017 4.69 387.0
2458605.76779 17.703 0.019 5.41 398.0
2458605.84341 17.692 0.017 4.83 481.0
2458605.90069 17.678 0.017 4.90 421.0
2458606.66763 17.670 0.015 4.06 418.0
2458606.70601 17.721 0.015 4.22 371.0
2458606.75820 17.728 0.014 4.27 357.0
2458606.82414 17.704 0.013 3.43 381.0
2458606.87550 17.709 0.014 3.48 407.0
2458606.93480 17.682 0.017 3.68 810.0
2458607.68277 17.718 0.015 4.10 411.0
2458607.72824 17.708 0.016 4.57 363.0
2458607.78976 17.686 0.015 4.20 411.0
2458607.83805 17.720 0.018 5.03 434.0
2458607.88343 17.718 0.015 4.10 448.0
2458607.93083 17.707 0.019 4.76 577.0
2458608.67567 17.729 0.018 4.45 556.0
2458608.78163 17.687 0.014 3.56 438.0
2458608.84734 17.714 0.014 3.78 434.0
2458608.89575 17.701 0.017 4.76 456.0
2458609.66144 17.703 0.017 4.84 464.0
2458612.75322 17.746 0.022 6.50 352.0
2458612.80509 17.707 0.020 5.75 384.0
2458612.86583 17.685 0.021 6.07 437.0
2458612.91235 17.712 0.021 5.62 470.0
2458613.64245 17.656 0.020 5.97 457.0
2458613.68681 17.669 0.018 5.43 391.0
2458613.73358 17.735 0.017 5.03 395.0
2458613.79370 17.685 0.014 3.82 397.0
2458613.85469 17.727 0.016 4.01 453.0
2458613.90146 17.731 0.016 3.83 518.0
2458614.63391 17.725 0.024 6.25 550.0
2458614.67644 17.760 0.026 7.51 462.0
2458614.72202 17.628 0.020 6.03 444.0
2458614.78550 17.754 0.020 5.10 462.0
2458614.84917 17.739 0.019 4.63 509.0
2458614.89584 17.689 0.019 4.76 569.0
2458614.94161 17.680 0.026 5.06 1109.0
2458615.70608 17.703 0.020 5.72 466.0
2458615.75477 17.693 0.014 3.98 362.0
2458615.81172 17.719 0.015 3.96 357.0
2458615.87557 17.703 0.016 4.98 393.0
2458615.93156 17.721 0.019 5.04 476.0
2458616.66213 17.689 0.015 4.12 461.0
2458616.71163 17.706 0.014 3.42 435.0
2458616.76909 17.693 0.013 3.66 405.0
2458616.82776 17.717 0.014 3.44 411.0
2458616.87547 17.696 0.015 3.63 467.0
2458616.93325 17.724 0.019 4.22 667.0
2458617.66475 17.701 0.016 4.27 471.0
2458617.70805 17.711 0.014 3.45 445.0
2458617.75479 17.673 0.014 3.77 423.0
2458617.81882 17.689 0.015 3.91 422.0
2458617.90470 17.737 0.016 3.94 525.0
2458618.62540 17.701 0.021 5.65 580.0
2458618.67366 17.697 0.019 5.21 525.0
2458618.72110 17.730 0.019 4.89 525.0
2458618.77985 17.701 0.015 3.68 534.0
2458618.84186 17.732 0.018 4.68 538.0
2458618.88843 17.712 0.023 5.67 655.0
2458619.62927 17.732 0.022 5.37 614.0
2458619.66718 17.749 0.021 5.46 524.0
2458619.71423 17.745 0.021 5.63 499.0
2458619.76009 17.685 0.020 5.44 521.0
2458619.84673 17.737 0.020 5.24 567.0
2458619.91027 17.704 0.017 5.46 390.0
2458620.63838 17.706 0.021 5.42 603.0
2458620.67939 17.693 0.019 5.26 552.0
2458620.72581 17.717 0.018 4.86 512.0
2458620.79202 17.682 0.018 4.58 541.0
2458620.86709 17.702 0.018 4.57 549.0
2458620.91294 17.678 0.017 4.60 537.0
2458621.68849 17.735 0.030 6.00 940.0
2458621.78490 17.769 0.037 5.31 1960.0
2458621.83412 17.730 0.022 4.39 847.0
2458621.88094 17.655 0.023 4.84 879.0
2458621.92740 17.730 0.026 4.90 982.0
2458626.62991 17.736 0.026 6.61 642.0
2458626.66699 17.697 0.024 6.10 616.0
2458626.70484 17.671 0.021 5.96 570.0
2458626.74279 17.710 0.020 5.20 564.0
2458626.79016 17.689 0.018 4.64 603.0
2458626.83259 17.706 0.019 4.48 637.0
2458626.86977 17.688 0.020 4.73 669.0
2458626.90777 17.712 0.021 4.60 699.0
2458627.60374 17.716 0.017 4.79 533.0
2458627.65927 17.681 0.018 4.38 999.0
2458627.70938 17.701 0.015 4.12 414.0
2458627.76997 17.696 0.016 4.40 551.0
2458635.65449 17.710 0.016 4.90 359.0
2458635.69486 17.682 0.015 4.98 337.0
2458635.75194 17.692 0.015 4.27 363.0
2458635.81222 17.715 0.017 4.81 422.0
2458635.85785 17.758 0.021 5.70 454.0
2458635.90342 17.684 0.019 5.12 494.0
2458636.56649 17.694 0.018 5.06 450.0
2458636.60604 17.686 0.017 4.94 404.0
2458636.65464 17.698 0.016 4.57 371.0
2458636.70934 17.724 0.016 4.42 367.0
2458636.76686 17.674 0.014 3.96 349.0
2458636.81511 17.725 0.014 3.70 341.0
2458636.86045 17.695 0.016 4.45 399.0
2458636.90782 17.740 0.017 4.50 469.0
2458637.57474 17.715 0.017 4.84 448.0
2458637.61362 17.726 0.016 4.97 348.0
2458637.65933 17.713 0.015 4.73 308.0
2458637.71416 17.731 0.015 4.17 377.0
2458637.77622 17.709 0.015 4.07 404.0
2458637.82308 17.693 0.014 3.92 428.0
2458637.86883 17.715 0.016 4.05 472.0
2458637.91367 17.657 0.015 4.03 502.0
2458638.64339 17.688 0.014 4.65 373.0
2458638.69432 17.683 0.013 4.16 339.0
2458638.80925 17.690 0.014 4.05 359.0
2458638.85569 17.670 0.019 5.77 474.0
2458638.90342 17.711 0.018 4.64 565.0
2458639.66665 17.702 0.013 3.49 419.0
2458639.71339 17.670 0.013 3.78 384.0
2458639.83251 17.727 0.014 3.74 460.0
2458640.56135 17.720 0.023 6.53 475.0
2458640.60043 17.694 0.018 5.39 402.0
2458640.64589 17.753 0.017 4.78 384.0
2458640.70280 17.701 0.014 4.10 363.0
2458640.76745 17.724 0.018 5.02 399.0
2458640.81591 17.703 0.020 5.74 416.0
2458640.86284 17.727 0.020 5.23 445.0
2458640.90413 17.687 0.019 4.96 515.0
2458641.60716 17.724 0.017 4.87 471.0
2458641.66625 17.717 0.015 4.28 435.0
2458642.56196 17.694 0.019 5.03 616.0
2458642.70424 17.714 0.017 4.57 395.0
2458642.81629 17.695 0.019 5.14 454.0
2458642.86441 17.683 0.018 4.56 510.0
2458642.90653 17.748 0.021 4.55 620.0
2458643.57767 17.687 0.016 4.72 443.0
2458643.63101 17.731 0.014 3.83 378.0
2458643.68686 17.726 0.014 3.46 379.0
2458643.74722 17.670 0.014 3.97 388.0
2458643.79654 17.723 0.014 3.75 358.0
2458643.84302 17.660 0.015 4.02 408.0
2458643.88895 17.711 0.017 4.71 444.0
2458644.55651 17.716 0.021 5.65 515.0
2458644.59649 17.667 0.019 5.45 471.0
2458644.65165 17.721 0.016 4.69 376.0
2458644.70846 17.712 0.016 4.66 363.0
2458644.76050 17.737 0.020 5.70 414.0
2458644.80838 17.700 0.019 5.44 453.0
2458644.85522 17.644 0.016 4.19 451.0
2458644.90093 17.663 0.021 5.75 487.0
2458645.64842 17.698 0.017 4.68 466.0
2458646.57866 17.669 0.023 6.88 468.0
2458646.61626 17.726 0.025 7.36 428.0
2458646.66475 17.739 0.019 5.64 403.0
2458646.71208 17.719 0.022 6.51 420.0
2458646.76049 17.693 0.018 5.29 422.0
2458646.80251 17.737 0.018 5.25 392.0
2458646.84852 17.711 0.021 5.98 468.0
2458647.58927 17.697 0.021 5.58 593.0
2458647.62659 17.681 0.019 5.26 507.0
2458647.67299 17.717 0.022 6.06 510.0
2458647.72236 17.753 0.020 5.51 500.0
2458647.77869 17.711 0.020 5.49 505.0
2458647.82567 17.656 0.020 5.98 500.0
2458647.86843 17.706 0.026 7.04 498.0
2458648.61980 17.724 0.023 5.93 654.0
2458648.66325 17.754 0.021 5.42 576.0
2458648.71320 17.727 0.022 6.04 563.0
2458648.76899 17.707 0.020 5.28 593.0
2458648.81732 17.730 0.019 4.51 583.0
2458648.86369 17.715 0.021 5.17 593.0
2458648.90398 17.768 0.022 5.62 539.0
2458649.61141 17.709 0.026 5.73 816.0
2458649.67049 17.630 0.026 6.13 759.0
2458654.52240 17.716 0.022 4.33 1283.0
2458655.54057 17.672 0.015 4.66 542.0
2458655.69917 17.664 0.025 6.24 902.0
2458655.76645 17.660 0.022 5.79 841.0
2458655.85525 17.721 0.024 5.43 886.0
2458656.63917 17.704 0.019 5.79 513.0
2458656.69037 17.702 0.016 4.67 437.0
2458656.74907 17.696 0.017 5.21 456.0
2458656.81089 17.704 0.019 5.66 476.0
2458656.85772 17.742 0.021 5.62 568.0
2458657.53946 17.737 0.020 5.80 424.0
2458657.60267 17.715 0.016 4.48 348.0
2458657.64909 17.699 0.016 4.50 383.0
2458657.69664 17.689 0.016 4.67 391.0
2458657.75283 17.686 0.016 4.89 363.0
2458657.80218 17.707 0.015 4.06 368.0
2458657.84825 17.709 0.015 3.57 432.0
2458657.88878 17.679 0.017 4.37 489.0
2458658.56150 17.726 0.015 4.82 319.0
2458660.50534 17.748 0.021 6.12 424.0
2458660.54279 17.764 0.021 6.01 388.0
2458660.58914 17.680 0.019 6.27 339.0
2458660.65620 17.699 0.016 4.99 331.0
2458660.70882 17.732 0.016 4.96 327.0
2458660.76088 17.707 0.016 4.40 389.0
2458660.81379 17.672 0.015 4.05 453.0
2458660.86383 17.707 0.019 5.32 561.0
2458661.53661 17.643 0.019 6.19 432.0
2458661.60529 17.660 0.020 6.27 381.0
2458661.66603 17.726 0.016 5.17 355.0
2458662.55087 17.741 0.023 6.85 401.0
2458662.59495 17.666 0.023 7.46 447.0
2458662.64654 17.709 0.016 5.11 340.0
2458662.76353 17.705 0.020 6.35 393.0
2458662.82190 17.738 0.022 5.79 498.0
2458664.56207 17.692 0.014 4.53 304.0
2458664.60926 17.697 0.015 4.90 278.0
2458664.65592 17.691 0.014 4.50 285.0
2458664.70678 17.692 0.013 4.12 286.0
2458664.75858 17.704 0.014 4.22 375.0
2458664.81954 17.698 0.015 4.88 461.0
2458665.58603 17.695 0.019 6.19 453.0
2458666.50684 17.640 0.022 5.98 626.0
2458666.54766 17.704 0.022 6.25 501.0
2458666.59385 17.764 0.021 6.05 406.0
2458666.64106 17.703 0.018 5.82 368.0
2458666.69481 17.732 0.016 4.91 318.0
2458666.75234 17.700 0.022 7.22 346.0
2458666.82151 17.722 0.022 6.98 360.0
2458667.53263 17.715 0.022 5.73 558.0
2458667.57610 17.713 0.022 6.22 460.0
2458667.62303 17.718 0.019 5.62 416.0
2458667.67208 17.732 0.018 5.22 399.0
2458667.72267 17.743 0.015 4.26 334.0
2458667.77019 17.725 0.015 4.13 348.0
2458667.81607 17.730 0.017 5.08 389.0
2458668.48049 17.707 0.022 6.28 508.0
2458668.55413 17.699 0.019 6.34 371.0
2458668.60068 17.685 0.018 5.86 350.0
2458668.67021 17.729 0.015 4.62 306.0
2458668.72054 17.726 0.014 4.18 290.0
2458668.76891 17.707 0.017 5.31 300.0
2458668.81508 17.710 0.015 4.50 337.0
2458668.85594 17.755 0.024 6.84 446.0
2458669.50993 17.709 0.024 6.41 525.0
2458669.55508 17.730 0.020 5.68 464.0
2458669.60186 17.711 0.018 5.27 419.0
2458669.67106 17.723 0.017 4.97 375.0
2458669.72134 17.716 0.016 4.91 348.0
2458669.76898 17.710 0.014 4.00 351.0
2458669.81619 17.699 0.016 4.28 435.0
2458669.85613 17.708 0.017 4.84 399.0
